round,condition,iteration,end_to_end_ms,total_compute_ms,non_compute_overhead_ms,total_activation_bytes,num_hops,hop_1_compute_ms,hop_1_deserialize_ms,hop_1_serialize_ms,hop_1_forward_ms,hop_1_activation_bytes,hop_2_compute_ms,hop_2_deserialize_ms,hop_2_serialize_ms,hop_2_forward_ms,hop_2_activation_bytes,hop_3_compute_ms,hop_3_deserialize_ms,hop_3_serialize_ms,hop_3_forward_ms,hop_3_activation_bytes,hop_4_compute_ms,hop_4_deserialize_ms,hop_4_serialize_ms,hop_4_forward_ms,hop_4_activation_bytes,hop_5_compute_ms,hop_5_deserialize_ms,hop_5_serialize_ms,hop_5_forward_ms,hop_5_activation_bytes
1,chain_5svc_mtls,1,90.00530499997694,69.99475899993968,20.010546000037266,2107392,4,26.760793999983434,0.19319799997674636,0.08719900000642156,59.97053800001595,602112,11.999006999985795,0.2582980000056523,0.05029999999806023,42.45557199999439,802816,13.123097999994116,0.15239900000096895,0.03659999998717467,25.29440500001101,401408,17.72986299999957,0.13249899996026215,0.034700000014709076,3.5878719999686837,200704,0.3819969999767636,0.09549999998625935,0.02260000002252127,0.0,100352
1,chain_5svc_mtls,2,90.58480099997723,70.86155400014604,19.72324699983119,2107392,4,25.98870000002762,0.2064980000113792,0.1033989999541518,61.32262700003821,602112,11.856209000029594,0.2625979999493211,0.04359999996950137,43.776762000049985,802816,13.776694000000589,0.15549900001587957,0.0351990000240221,25.961699999982102,401408,18.841454000039448,0.10639900000342095,0.029399999959878187,3.6698719999890272,200704,0.39849700004879196,0.08229899998468682,0.031899999953566294,0.0,100352
1,chain_5svc_mtls,3,89.64970800002448,70.01545900010342,19.634248999921056,2107392,4,26.09239800000296,0.19349899997678222,0.08040000000164582,60.36333399998739,602112,11.883008000040718,0.25709799996320726,0.0465999999619271,42.86997000002657,802816,12.470304000032684,0.1584990000083053,0.03359900000532434,26.16199799996366,401408,19.185552000010375,0.10539900000594571,0.02790000002050874,3.6684710000258747,200704,0.3841970000166839,0.07749899998543697,0.022199999989425123,0.0,100352
1,chain_5svc_mtls,4,89.49850899995226,69.01306700001442,20.485441999937848,2107392,4,27.2648900000263,0.20279900002151408,0.15729799997643568,58.80924600000981,602112,11.890407999999297,0.2454980000266005,0.043500000003859896,41.582478999998784,802816,12.314805000016804,0.15569900000400594,0.03490000000283544,25.26730499999985,401408,17.151366999996753,0.11200000000144428,0.03130000004603062,3.717971000014586,200704,0.3915969999752633,0.0798990000134836,0.022800000010647636,0.0,100352
1,chain_5svc_mtls,5,90.03550599999244,70.30835899996646,19.72714700002598,2107392,4,26.382996999984698,0.20049799996968432,0.08719900000642156,59.955837000018164,602112,12.13470700002972,0.257997999995041,0.04619899999624977,42.361173000017516,802816,13.247298000010232,0.15539899999339468,0.036399000009623705,24.859508000020014,401408,18.129359999988992,0.11079900002641807,0.02960000000484797,3.427873000021009,200704,0.4139969999528148,0.08390000004965259,0.02389900004118317,0.0,100352
1,chain_5svc_mtls,6,88.37541799999826,68.81357000003163,19.56184799996663,2107392,4,26.801094000006742,0.20239799999899333,0.13619799995012727,58.169150999958674,602112,12.037706999990405,0.288097000009202,0.04230000001825829,40.66538600000058,802816,12.198806000014883,0.141797999958726,0.03480000003719397,24.589110000022174,401408,17.381266000029427,0.10779899997714892,0.028799999995499093,3.64337199999909,200704,0.39469699999017394,0.08429900003648072,0.022599999965677853,0.0,100352
1,chain_5svc_mtls,7,94.80156900002612,74.6734250000145,20.128144000011616,2107392,4,26.363397000011446,0.19789800001035474,0.08829899996953827,64.85259999999471,602112,11.865309000029356,0.25959799995689536,0.04449900001191054,47.33853499999441,802816,17.542364000007638,0.14669899996988534,0.03479999998035055,25.784900999951788,401408,18.502357999977903,0.11209900003450457,0.03179899999850022,3.721271000017623,200704,0.3999969999881614,0.08239900000717171,0.02209999996694023,0.0,100352
1,chain_5svc_mtls,8,91.16379699997879,69.98925999994299,21.174537000035798,2107392,4,26.512496000009378,0.20479799997019654,0.08279899998342444,60.77133200000162,602112,12.099105999993753,0.27129800002967386,0.052799999991748336,42.92406799999071,802816,13.120498999967367,0.1552990000277532,0.04380000001447115,25.643503000026158,401408,17.860861999963618,0.11179900002389331,0.029500000039206498,3.754470999979276,200704,0.3962970000088717,0.10569900001655697,0.024399999972501973,0.0,100352
1,chain_5svc_mtls,9,92.26118800000904,69.24026500001901,23.020922999990034,2107392,4,26.359496999987186,0.19779799998786984,0.0894990000119833,62.65181600002734,602112,12.09950600002685,0.2643979999561452,0.04619999998567437,44.91945300003408,802816,12.84700100001146,0.16189899997698376,0.0338990000159356,27.82378600005586,401408,17.53336400003036,0.1015999999935957,0.03839999999399879,5.676656000048297,200704,0.40089699996315176,0.08409899999151094,0.022900000033132528,0.0,100352
1,chain_5svc_mtls,10,91.84129200002644,72.28944199994203,19.551850000084414,2107392,4,27.425687999993897,0.20399900000711568,0.0977990000023965,60.95012999998062,602112,12.154305999956705,0.2639980000367359,0.04640000003064415,43.32146600000897,802816,13.652793999995083,0.1559990000146172,0.03440000000409782,25.693601999989824,401408,18.65435700000262,0.10379899998724795,0.027398999975503102,3.4443740000256184,200704,0.40229699999372315,0.08239999999659631,0.022098999977515632,0.0,100352
